dataset,original_source,source_url_or_doi,original_filename,harmonized_id,label,stack_identifier,focal_plane_index,true_focus_index,distance_from_focus,split_assignment,label_provenance_category,image_path
WBC,dataset,,2_8.jpg,2_8,0,2,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\2\2_8.jpg
WBC,dataset,,2_9.jpg,2_9,0,2,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\2\2_9.jpg
WBC,dataset,,20_0.jpg,20_0,0,20,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\20\20_0.jpg
WBC,dataset,,20_1.jpg,20_1,0,20,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\20\20_1.jpg
WBC,dataset,,20_2.jpg,20_2,0,20,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\20\20_2.jpg
WBC,dataset,,20_3.jpg,20_3,0,20,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\20\20_3.jpg
WBC,dataset,,20_7.jpg,20_7,0,20,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\20\20_7.jpg
WBC,dataset,,20_8.jpg,20_8,0,20,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\20\20_8.jpg
WBC,dataset,,20_9.jpg,20_9,0,20,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\20\20_9.jpg
WBC,dataset,,21_0.jpg,21_0,0,21,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\21\21_0.jpg
WBC,dataset,,21_1.jpg,21_1,0,21,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\21\21_1.jpg
WBC,dataset,,21_2.jpg,21_2,0,21,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\21\21_2.jpg
WBC,dataset,,21_3.jpg,21_3,0,21,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\21\21_3.jpg
WBC,dataset,,21_4.jpg,21_4,0,21,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\21\21_4.jpg
WBC,dataset,,21_8.jpg,21_8,0,21,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\21\21_8.jpg
WBC,dataset,,21_9.jpg,21_9,0,21,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\21\21_9.jpg
WBC,dataset,,22_0.jpg,22_0,0,22,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\22\22_0.jpg
WBC,dataset,,22_1.jpg,22_1,0,22,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\22\22_1.jpg
WBC,dataset,,22_2.jpg,22_2,0,22,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\22\22_2.jpg
WBC,dataset,,22_3.jpg,22_3,0,22,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\22\22_3.jpg
WBC,dataset,,22_7.jpg,22_7,0,22,7.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\22\22_7.jpg
WBC,dataset,,22_8.jpg,22_8,0,22,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\22\22_8.jpg
WBC,dataset,,22_9.jpg,22_9,0,22,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\22\22_9.jpg
WBC,dataset,,23_0.jpg,23_0,0,23,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\23\23_0.jpg
WBC,dataset,,23_1.jpg,23_1,0,23,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\23\23_1.jpg
WBC,dataset,,23_2.jpg,23_2,0,23,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\23\23_2.jpg
WBC,dataset,,23_3.jpg,23_3,0,23,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\23\23_3.jpg
WBC,dataset,,23_4.jpg,23_4,0,23,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\23\23_4.jpg
WBC,dataset,,23_8.jpg,23_8,0,23,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\23\23_8.jpg
WBC,dataset,,23_9.jpg,23_9,0,23,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\23\23_9.jpg
WBC,dataset,,24_0.jpg,24_0,0,24,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\24\24_0.jpg
WBC,dataset,,24_1.jpg,24_1,0,24,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\24\24_1.jpg
WBC,dataset,,24_2.jpg,24_2,0,24,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\24\24_2.jpg
WBC,dataset,,24_3.jpg,24_3,0,24,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\24\24_3.jpg
WBC,dataset,,24_4.jpg,24_4,0,24,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\24\24_4.jpg
WBC,dataset,,24_8.jpg,24_8,0,24,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\24\24_8.jpg
WBC,dataset,,24_9.jpg,24_9,0,24,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\24\24_9.jpg
WBC,dataset,,25_0.jpg,25_0,0,25,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\25\25_0.jpg
WBC,dataset,,25_1.jpg,25_1,0,25,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\25\25_1.jpg
WBC,dataset,,25_2.jpg,25_2,0,25,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\25\25_2.jpg
WBC,dataset,,25_3.jpg,25_3,0,25,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\25\25_3.jpg
WBC,dataset,,25_4.jpg,25_4,0,25,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\25\25_4.jpg
WBC,dataset,,25_8.jpg,25_8,0,25,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\25\25_8.jpg
WBC,dataset,,25_9.jpg,25_9,0,25,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\25\25_9.jpg
WBC,dataset,,26_0.jpg,26_0,0,26,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\26\26_0.jpg
WBC,dataset,,26_1.jpg,26_1,0,26,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\26\26_1.jpg
WBC,dataset,,26_2.jpg,26_2,0,26,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\26\26_2.jpg
WBC,dataset,,26_3.jpg,26_3,0,26,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\26\26_3.jpg
WBC,dataset,,26_4.jpg,26_4,0,26,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\26\26_4.jpg
WBC,dataset,,26_8.jpg,26_8,0,26,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\26\26_8.jpg
WBC,dataset,,26_9.jpg,26_9,0,26,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\26\26_9.jpg
WBC,dataset,,27_0.jpg,27_0,0,27,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\27\27_0.jpg
WBC,dataset,,27_1.jpg,27_1,0,27,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\27\27_1.jpg
WBC,dataset,,27_2.jpg,27_2,0,27,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\27\27_2.jpg
WBC,dataset,,27_3.jpg,27_3,0,27,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\27\27_3.jpg
WBC,dataset,,27_4.jpg,27_4,0,27,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\27\27_4.jpg
WBC,dataset,,27_8.jpg,27_8,0,27,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\27\27_8.jpg
WBC,dataset,,27_9.jpg,27_9,0,27,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\27\27_9.jpg
WBC,dataset,,28_0.jpg,28_0,0,28,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\28\28_0.jpg
WBC,dataset,,28_1.jpg,28_1,0,28,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\28\28_1.jpg
WBC,dataset,,28_2.jpg,28_2,0,28,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\28\28_2.jpg
WBC,dataset,,28_3.jpg,28_3,0,28,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\28\28_3.jpg
WBC,dataset,,28_7.jpg,28_7,0,28,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\28\28_7.jpg
WBC,dataset,,28_8.jpg,28_8,0,28,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\28\28_8.jpg
WBC,dataset,,28_9.jpg,28_9,0,28,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\28\28_9.jpg
WBC,dataset,,29_0.jpg,29_0,0,29,0.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\29\29_0.jpg
WBC,dataset,,29_1.jpg,29_1,0,29,1.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\29\29_1.jpg
WBC,dataset,,29_2.jpg,29_2,0,29,2.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\29\29_2.jpg
WBC,dataset,,29_3.jpg,29_3,0,29,3.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\29\29_3.jpg
WBC,dataset,,29_4.jpg,29_4,0,29,4.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\29\29_4.jpg
WBC,dataset,,29_8.jpg,29_8,0,29,8.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\29\29_8.jpg
WBC,dataset,,29_9.jpg,29_9,0,29,9.0,,,val,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\29\29_9.jpg
WBC,dataset,,3_0.jpg,3_0,0,3,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\3\3_0.jpg
WBC,dataset,,3_1.jpg,3_1,0,3,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\3\3_1.jpg
WBC,dataset,,3_2.jpg,3_2,0,3,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\3\3_2.jpg
WBC,dataset,,3_3.jpg,3_3,0,3,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\3\3_3.jpg
WBC,dataset,,3_7.jpg,3_7,0,3,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\3\3_7.jpg
WBC,dataset,,3_8.jpg,3_8,0,3,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\3\3_8.jpg
WBC,dataset,,3_9.jpg,3_9,0,3,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\3\3_9.jpg
WBC,dataset,,30_0.jpg,30_0,0,30,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\30\30_0.jpg
WBC,dataset,,30_1.jpg,30_1,0,30,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\30\30_1.jpg
WBC,dataset,,30_2.jpg,30_2,0,30,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\30\30_2.jpg
WBC,dataset,,30_3.jpg,30_3,0,30,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\30\30_3.jpg
WBC,dataset,,30_4.jpg,30_4,0,30,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\30\30_4.jpg
WBC,dataset,,30_8.jpg,30_8,0,30,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\30\30_8.jpg
WBC,dataset,,30_9.jpg,30_9,0,30,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\30\30_9.jpg
WBC,dataset,,31_0.jpg,31_0,0,31,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\31\31_0.jpg
WBC,dataset,,31_1.jpg,31_1,0,31,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\31\31_1.jpg
WBC,dataset,,31_2.jpg,31_2,0,31,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\31\31_2.jpg
WBC,dataset,,31_3.jpg,31_3,0,31,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\31\31_3.jpg
WBC,dataset,,31_4.jpg,31_4,0,31,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\31\31_4.jpg
WBC,dataset,,31_8.jpg,31_8,0,31,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\31\31_8.jpg
WBC,dataset,,31_9.jpg,31_9,0,31,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\31\31_9.jpg
WBC,dataset,,32_0.jpg,32_0,0,32,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\32\32_0.jpg
WBC,dataset,,32_1.jpg,32_1,0,32,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\32\32_1.jpg
WBC,dataset,,32_2.jpg,32_2,0,32,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\32\32_2.jpg
WBC,dataset,,32_3.jpg,32_3,0,32,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\32\32_3.jpg
WBC,dataset,,32_4.jpg,32_4,0,32,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\32\32_4.jpg
WBC,dataset,,32_8.jpg,32_8,0,32,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\32\32_8.jpg
WBC,dataset,,32_9.jpg,32_9,0,32,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\32\32_9.jpg
WBC,dataset,,33_0.jpg,33_0,0,33,0.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\33\33_0.jpg
WBC,dataset,,33_1.jpg,33_1,0,33,1.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\33\33_1.jpg
WBC,dataset,,33_2.jpg,33_2,0,33,2.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\33\33_2.jpg
WBC,dataset,,33_3.jpg,33_3,0,33,3.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\33\33_3.jpg
WBC,dataset,,33_4.jpg,33_4,0,33,4.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\33\33_4.jpg
WBC,dataset,,33_8.jpg,33_8,0,33,8.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\33\33_8.jpg
WBC,dataset,,33_9.jpg,33_9,0,33,9.0,,,test,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\33\33_9.jpg
WBC,dataset,,34_0.jpg,34_0,0,34,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\34\34_0.jpg
WBC,dataset,,34_1.jpg,34_1,0,34,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\34\34_1.jpg
WBC,dataset,,34_2.jpg,34_2,0,34,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\34\34_2.jpg
WBC,dataset,,34_3.jpg,34_3,0,34,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\34\34_3.jpg
WBC,dataset,,34_4.jpg,34_4,0,34,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\34\34_4.jpg
WBC,dataset,,34_8.jpg,34_8,0,34,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\34\34_8.jpg
WBC,dataset,,34_9.jpg,34_9,0,34,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\34\34_9.jpg
WBC,dataset,,35_0.jpg,35_0,0,35,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\35\35_0.jpg
WBC,dataset,,35_1.jpg,35_1,0,35,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\35\35_1.jpg
WBC,dataset,,35_2.jpg,35_2,0,35,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\35\35_2.jpg
WBC,dataset,,35_3.jpg,35_3,0,35,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\35\35_3.jpg
WBC,dataset,,35_7.jpg,35_7,0,35,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\35\35_7.jpg
WBC,dataset,,35_8.jpg,35_8,0,35,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\35\35_8.jpg
WBC,dataset,,35_9.jpg,35_9,0,35,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\35\35_9.jpg
WBC,dataset,,36_0.jpg,36_0,0,36,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\36\36_0.jpg
WBC,dataset,,36_1.jpg,36_1,0,36,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\36\36_1.jpg
WBC,dataset,,36_2.jpg,36_2,0,36,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\36\36_2.jpg
WBC,dataset,,36_3.jpg,36_3,0,36,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\36\36_3.jpg
WBC,dataset,,36_4.jpg,36_4,0,36,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\36\36_4.jpg
WBC,dataset,,36_8.jpg,36_8,0,36,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\36\36_8.jpg
WBC,dataset,,36_9.jpg,36_9,0,36,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\36\36_9.jpg
WBC,dataset,,37_0.jpg,37_0,0,37,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\37\37_0.jpg
WBC,dataset,,37_1.jpg,37_1,0,37,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\37\37_1.jpg
WBC,dataset,,37_2.jpg,37_2,0,37,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\37\37_2.jpg
WBC,dataset,,37_3.jpg,37_3,0,37,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\37\37_3.jpg
WBC,dataset,,37_7.jpg,37_7,0,37,7.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\37\37_7.jpg
WBC,dataset,,37_8.jpg,37_8,0,37,8.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\37\37_8.jpg
WBC,dataset,,37_9.jpg,37_9,0,37,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\37\37_9.jpg
WBC,dataset,,38_0.jpg,38_0,0,38,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\38\38_0.jpg
WBC,dataset,,38_1.jpg,38_1,0,38,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\38\38_1.jpg
WBC,dataset,,38_2.jpg,38_2,0,38,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\38\38_2.jpg
WBC,dataset,,38_3.jpg,38_3,0,38,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\38\38_3.jpg
WBC,dataset,,38_4.jpg,38_4,0,38,4.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\38\38_4.jpg
WBC,dataset,,38_5.jpg,38_5,0,38,5.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\38\38_5.jpg
WBC,dataset,,38_9.jpg,38_9,0,38,9.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\38\38_9.jpg
WBC,dataset,,39_0.jpg,39_0,0,39,0.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\39\39_0.jpg
WBC,dataset,,39_1.jpg,39_1,0,39,1.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\39\39_1.jpg
WBC,dataset,,39_2.jpg,39_2,0,39,2.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\39\39_2.jpg
WBC,dataset,,39_3.jpg,39_3,0,39,3.0,,,train,derived from source directory,D:\Dineth\focus_binary_benchmark\dataset\wbc\unfocused\39\39_3.jpg
